file,date,Label,ID_TUBE,Treatment,Landscape,Replicate,Size,Composition,indiv_per_frame,indiv_per_ul,bioarea_per_frame,bioarea_per_ul,major_mean,major_sd,minor_mean,minor_sd,gross_speed_mean,gross_speed_sd,net_speed_mean,net_speed_sd,sd_turning_mean,Rot,Spi,Ble,Pca,Col,Chi,Tet,Other
sample_00269,16-05-23,269,269bB,Isolated,Blue,B,7.5,mixture,10.872,0.316046512,9500.814,276.1864535,72.16133449,55.48369031,30.90967384,17.77061225,224.0993346,209.3094471,146.0110714,207.475017,0.602857143,0.058139535,0.042325581,0.088837209,0.029069767,0.007209302,0.061860465,0.017674419,0.010930233
sample_00270,16-05-23,270,270bB,Isolated,Blue,B,13,mixture,11.992,0.348604651,10179.594,295.9184302,79.6533389,61.74764918,32.52654167,19.3121772,244.2256316,185.9648032,170.1706061,197.5250038,0.50969697,0.063488372,0.066744186,0.029069767,0.113023256,0,0.061860465,0.006744186,0.007674419
sample_00271,16-05-23,271,271bB,Isolated,Blue,B,7.5,mixture,8.368,0.243255814,4332.5604,125.9465233,62.48091538,27.81574349,33.31742937,11.47285735,168.7080226,76.4988155,84.79125,87.37047525,0.58375,0.110465116,0.029069767,0,0,0.046046512,0.028604651,0.029069767,0
sample_00272,16-05-23,272,272bB,Isolated,Blue,B,13,mixture,11.992,0.348604651,5234.6088,152.1688605,48.96900438,39.99934541,25.63383793,13.93161226,224.9994241,157.2449445,147.5635714,170.0227875,0.512857143,0.034651163,0,0.029069767,0.033488372,0.03627907,0.17255814,0.039302326,0.003255814
sample_00273,16-05-23,273,273bB,Isolated,Blue,B,22.5,mixture,13.672,0.39744186,8529.9156,247.9626628,60.79883043,39.38131747,30.91721491,15.0460161,212.1947132,214.6926589,150.9932143,226.5066411,0.517857143,0.161627907,0,0.058139535,0.049302326,0.05255814,0.064651163,0.003023256,0.008139535
sample_00274,16-05-23,274,274bB,Isolated,Blue,B,22.5,mixture,5.344,0.155348837,5479.5852,159.2902674,104.3609727,53.28247554,40.38522453,17.23134371,598.007689,486.8772868,543.3242857,485.9992592,0.268571429,0,0.011395349,0.058139535,0.035813953,0.04,0.002325581,0.007674419,0
sample_00275,16-05-23,275,275bB,Isolated,Blue,B,22.5,mixture,7.56,0.219767442,4814.2836,139.9501047,69.02426841,41.95531345,31.96065691,14.31432369,199.0584776,116.2492635,125.6057143,127.4372722,0.473809524,0.074883721,0.006976744,0.029069767,0.056976744,0,0.042325581,0.009534884,0
sample_00276,16-05-23,276,276bB,Isolated,Blue,B,7.5,mixture,22.504,0.654186047,5810.4216,168.9076047,39.66419544,31.11499482,23.58205794,12.52516517,169.2290218,107.358604,89.41769231,112.7642054,0.639076923,0.01255814,0,0,0.079069767,0.010465116,0.355348837,0.192790698,0.003953488
sample_00277,16-05-23,277,277bB,Isolated,Blue,B,7.5,mixture,66.368,1.929302326,25669.0296,746.1927209,48.77186772,37.16313741,28.22617186,12.53770917,159.9387034,82.87694449,105.8028682,80.55776953,0.60503876,0.200232558,0.088604651,0.121395349,0.054186047,0.020697674,0.945348837,0.461395349,0.03744186
sample_00278,16-05-23,278,278bB,Isolated,Blue,B,7.5,mixture,11.944,0.347209302,8926.362,259.4872674,58.46256316,42.27926927,30.62136041,18.59879873,159.0888341,57.50302033,86.34928571,68.97575462,0.618928571,0.10255814,0.066976744,0.056046512,0,0,0.054186047,0.06744186,0
sample_00279,16-05-23,279,279bB,Isolated,Blue,B,7.5,mixture,9.792,0.284651163,4646.5164,135.0731512,47.05801115,26.6686463,27.45823271,13.49669009,138.5313406,28.70530268,60.23090909,54.02420065,0.586363636,0.151162791,0,0.013953488,0,0.024418605,0.08744186,0,0.007674419
sample_00280,16-05-23,280,280bB,Isolated,Blue,B,13,mixture,19.12,0.555813953,20018.988,581.9473256,97.88994415,45.7237204,41.7129034,13.19864993,302.6397557,244.596638,227.4127907,258.9696501,0.60255814,0.134418605,0.084883721,0.10744186,0.123023256,0.066511628,0.015116279,0.024418605,0
sample_00281,16-05-23,281,281bB,Isolated,Blue,B,45,mixture,7.112,0.206744186,6887.0736,200.2056279,85.40197544,50.54521062,36.38094468,14.96458076,339.4797051,306.1689743,269.758,304.2204004,0.422,0.045116279,0,0.029069767,0.019302326,0.092093023,0.014418605,0.006744186,0
sample_00282,16-05-23,282,282bB,Isolated,Blue,B,22.5,mixture,7.448,0.216511628,5656.5864,164.4356512,71.14697847,50.51385702,32.93724874,18.35392344,303.0636945,261.4815977,187.1235294,263.1110011,0.578235294,0.061162791,0,0,0.085116279,0,0.070232558,0,0
sample_00283,16-05-23,283,283bB,Isolated,Blue,B,7.5,mixture,11.744,0.341395349,13574.5956,394.6103372,86.05742924,59.11342137,36.42600502,19.91894827,343.3571237,248.844885,223.14125,263.8231596,0.40875,0,0,0.087209302,0.130930233,0.035348837,0.087906977,0,0
sample_00284,16-05-23,284,284bB,Isolated,Blue,B,13,mixture,11.104,0.322790698,8945.1864,260.0344884,75.59721357,41.1637834,38.1692652,16.0242918,239.01052,198.9594677,167.853913,178.0936624,0.502608696,0.148604651,0,0.026976744,0.072093023,0.038372093,0.025813953,0.010930233,0
sample_00285,16-05-23,285,285bB,Isolated,Blue,B,13,mixture,14.408,0.418837209,11887.8192,345.5761395,97.75566063,35.22300497,41.7223479,12.32366252,275.9721068,208.6989411,188.8629032,190.0614466,0.498387097,0.183023256,0.062093023,0.044418605,0.096511628,0.010465116,0.022325581,0,0
sample_00286,16-05-23,286,286bB,Isolated,Blue,B,7.5,mixture,6.344,0.184418605,5876.6148,170.8318256,95.34019204,38.14325069,43.96767802,14.5641737,389.4872778,279.8793284,290.2408333,258.8434498,0.438333333,0.083953488,0,0,0.067906977,0.029069767,0.003488372,0,0
sample_00287,16-05-23,287,287bB,Isolated,Blue,B,7.5,mixture,16.504,0.479767442,12200.4792,354.665093,73.2471287,44.398981,34.23852904,17.43677334,232.7985872,159.4632582,149.2276923,162.7552629,0.665128205,0.230232558,0,0.075581395,0.057906977,0.029069767,0.084186047,0,0.002790698
sample_00288,16-05-23,288,288bB,Isolated,Blue,B,45,mixture,4.08,0.118604651,2675.3004,77.77036047,81.3447304,33.50725231,35.16200178,8.198226514,209.4215708,152.8548784,138.3755556,166.4491724,0.594444444,0.048837209,0,0,0.029534884,0.029069767,0,0,0.011162791
sample_00289,16-05-23,289,289bC,Isolated,Blue,C,7.5,mixture,31.416,0.913255814,6174.144,179.4809302,36.27272056,24.67958399,21.31126581,6.865222746,156.7086194,37.75883013,91.59065574,64.08644461,0.62295082,0.052790698,0.025116279,0.029069767,0.030465116,0,0.573488372,0.202325581,0
sample_00290,16-05-23,290,290bC,Isolated,Blue,C,7.5,mixture,51.88,1.508139535,9499.0968,276.1365349,32.63213339,17.34621302,22.52227399,7.107631471,157.5920119,84.69231987,119.2589888,98.87830859,0.476292135,0.046744186,0.029069767,0.019069767,0,0,0.765813953,0.64744186,0
sample_00291,16-05-23,291,291bC,Isolated,Blue,C,7.5,mixture,19.16,0.556976744,7304.094,212.328314,37.19660676,36.78884469,20.8861442,10.22122779,143.6613064,93.18475051,65.04574074,99.19742044,0.62462963,0.038139535,0.029069767,0.029069767,0.020697674,0.005116279,0.359767442,0.075116279,0
sample_00292,16-05-23,292,292bC,Isolated,Blue,C,7.5,mixture,19.736,0.57372093,5941.3824,172.7146047,36.19273495,21.58833693,21.15667622,10.79711755,142.0991318,39.55926589,91.1754,65.72090946,0.6008,0.246976744,0,0,0,0,0.201395349,0.125348837,0
sample_00293,16-05-23,293,293bC,Isolated,Blue,C,7.5,mixture,28.4,0.825581395,10753.398,312.5987791,51.49474159,39.79438936,27.32473165,14.01228166,195.3398353,144.6472694,143.3796825,155.8713876,0.578412698,0.157209302,0.011395349,0.029302326,0.046976744,0.048372093,0.297674419,0.234651163,0
sample_00294,16-05-23,294,294bC,Isolated,Blue,C,7.5,mixture,28.408,0.825813953,9796.4964,284.7818721,43.16448873,33.7442855,23.45223977,10.23162414,156.7397737,53.56800243,103.8894545,74.17344667,0.519454545,0.024883721,0.04744186,0.11372093,0,0.039302326,0.407209302,0.190232558,0.003023256
sample_00295,16-05-23,295,295bC,Isolated,Blue,C,7.5,mixture,41.608,1.209534884,12799.458,372.0772674,39.2155095,27.6899544,24.51160958,13.0000177,170.7611341,84.869307,129.0247368,101.2681258,0.445789474,0.114883721,0.024186047,0.029069767,0.017674419,0.040232558,0.761395349,0.222093023,0
sample_00296,16-05-23,296,296bC,Isolated,Blue,C,13,mixture,21.184,0.615813953,4224.636,122.809186,33.47652774,23.09475263,20.69814809,8.125677356,155.7308219,90.65266808,75.27730159,111.3289663,0.607936508,0.014651163,0,0.029069767,0.016511628,0.029302326,0.484651163,0.041627907,0
sample_00297,16-05-23,297,297bC,Isolated,Blue,C,7.5,mixture,22.728,0.660697674,8757.2016,254.569814,37.20018199,31.89698022,21.77474948,11.04185291,146.462887,92.85524799,77.03615385,107.2971422,0.679384615,0.034418605,0.041627907,0.029069767,0,0.029069767,0.411627907,0.108372093,0.006511628
sample_00298,16-05-23,298,298bC,Isolated,Blue,C,13,mixture,13.504,0.39255814,4102.002,119.2442442,44.15830518,38.05147145,23.51713744,12.77383277,186.732709,100.466391,106.615641,119.484049,0.474102564,0,0,0,0.055348837,0.033953488,0.2,0.103255814,0
sample_00299,16-05-23,299,299bC,Isolated,Blue,C,7.5,mixture,24.896,0.72372093,9896.0616,287.6762093,46.34697507,39.46417353,25.80772995,16.14654813,178.0044765,105.5810878,108.7636364,112.5597105,0.542363636,0.073953488,0,0.056976744,0.04255814,0.052325581,0.332093023,0.165813953,0
sample_00300,16-05-23,300,300bC,Isolated,Blue,C,13,mixture,22.536,0.655116279,7562.5812,219.8424767,32.89233435,26.78490301,20.67845031,12.40882815,132.6950024,31.6497605,49.1745283,53.78289575,0.579811321,0.103023256,0.003023256,0.087209302,0,0,0.425116279,0.016511628,0.020232558
sample_00301,16-05-23,301,301bC,Isolated,Blue,C,7.5,mixture,22.776,0.662093023,3385.6704,98.42065116,31.26115208,20.22754626,20.16598104,8.331984968,156.6092409,86.04995725,97.17603448,99.1041651,0.612586207,0.004651163,0,0,0.01744186,0.008139535,0.413488372,0.218372093,0
sample_00302,16-05-23,302,302bC,Isolated,Blue,C,7.5,mixture,26.048,0.757209302,3986.9496,115.8996977,30.85249439,13.55208382,20.09309738,5.219923634,142.0430152,49.30775814,78.34014085,60.51414034,0.636619718,0.025116279,0,0.028837209,0,0,0.501627907,0.201627907,0
sample_00303,16-05-23,303,303bC,Isolated,Blue,C,13,mixture,13.28,0.386046512,1933.0164,56.19233721,26.09754464,11.1888865,18.21783218,7.287798336,140.4493567,36.4963087,53.4675,55.77511653,0.5805,0.03744186,0,0,0,0,0.309069767,0.039534884,0
sample_00304,16-05-23,304,304bC,Isolated,Blue,C,7.5,mixture,22.4,0.651162791,7323.2424,212.8849535,50.68665555,42.64025195,29.77916499,15.64081923,213.1049663,147.9395771,174.86325,151.7544195,0.48575,0.006511628,0,0.018139535,0.054418605,0.032790698,0.330232558,0.209069767,0
sample_00305,16-05-23,305,305bC,Isolated,Blue,C,13,mixture,21.92,0.637209302,7579.4616,220.333186,38.40669634,41.09088725,22.08828142,16.35033867,199.9688933,153.9750548,83.77607143,164.4980211,0.456428571,0.058837209,0,0.029069767,0.053953488,0.011162791,0.484186047,0,0
sample_00306,16-05-23,306,306bC,Isolated,Blue,C,13,mixture,18.904,0.549534884,11366.6004,330.4244302,53.54437668,43.19871212,27.89957263,16.58166197,192.3435318,168.0613353,137.3288372,175.6628422,0.523023256,0.108372093,0.034651163,0.029069767,0.085813953,0.060232558,0.176744186,0.054651163,0
sample_00307,16-05-23,307,307bC,Isolated,Blue,C,7.5,mixture,31.536,0.916744186,4965.7212,144.3523605,31.40689704,16.68722985,20.21929447,7.533657777,142.1194335,40.2282561,73.48164557,58.26831816,0.584303797,0,0,0.003488372,0.026046512,0,0.601627907,0.285581395,0
sample_00308,16-05-23,308,308bC,Isolated,Blue,C,13,mixture,36.688,1.066511628,6990.3,203.2063953,31.02916297,16.4346062,20.20981843,8.938971448,138.7700003,44.27809648,46.14445545,58.97053579,0.67039604,0.087906977,0,0.029069767,0,0.025348837,0.816976744,0.091162791,0.016046512
sample_00309,16-05-23,309,309bC,Isolated,Blue,C,7.5,mixture,10.168,0.295581395,8086.5216,235.0733023,59.38023873,52.6378834,29.03415821,19.47281305,222.8299567,169.7763563,130.0457692,159.5874809,0.666153846,0.013023256,0.005581395,0.027674419,0.085813953,0.029069767,0.134418605,0,0
sample_00310,16-05-23,310,310bC,Isolated,Blue,C,13,mixture,8.36,0.243023256,5427.4212,157.7738721,61.28134496,49.06663051,29.49505382,17.0503546,296.4563198,355.7986363,216.4769565,380.8744494,0.529130435,0.050697674,0.010930233,0.029069767,0.031860465,0.035813953,0.084651163,0,0
sample_00311,16-05-23,311,311bC,Isolated,Blue,C,22.5,mixture,10.112,0.293953488,7916.9076,230.1426628,80.97115691,59.534454,32.96968884,17.28216755,269.8612146,267.4045444,195.9695238,278.3783563,0.558571429,0.073255814,0.041627907,0,0.03255814,0.04255814,0.097209302,0,0.006744186
sample_00312,16-05-23,312,312bC,Isolated,Blue,C,7.5,mixture,22.136,0.643488372,11567.7072,336.2705581,62.13272766,46.3591072,32.09609339,16.23974387,209.1927725,136.838988,135.3757692,145.1943422,0.563076923,0.113023256,0,0.029069767,0.120930233,0.014883721,0.254186047,0.111395349,0
sample_00313,16-05-23,313,313bC,Isolated,Blue,C,7.5,mixture,11.84,0.344186047,4169.1348,121.1957791,39.67914051,29.30715216,22.33244443,12.21885355,156.2242992,75.84241098,100.1672,98.17997825,0.5088,0.01744186,0.03372093,0.029069767,0,0.029069767,0.206046512,0.022325581,0.006511628
sample_00314,16-05-23,314,314bC,Isolated,Blue,C,7.5,mixture,19.512,0.567209302,5226.5736,151.9352791,33.41010748,26.86527007,20.42250536,11.34904086,157.5462268,83.84260726,83.39729167,96.86824332,0.618333333,0.063488372,0.007906977,0.029069767,0.010697674,0,0.364418605,0.091627907,0
sample_00315,16-05-23,315,315bC,Isolated,Blue,C,22.5,mixture,18.264,0.530930233,7559.5356,219.7539419,45.03252389,40.2536583,26.19667701,17.04257505,190.3154382,161.0601646,90.60384615,149.1371196,0.613846154,0.061860465,0,0.029302326,0.058837209,0.029302326,0.275813953,0.071860465,0.003953488
sample_00316,16-05-23,316,316bC,Isolated,Blue,C,45,mixture,7.048,0.204883721,6702.1992,194.8313721,74.31626679,49.69069792,35.28820305,18.04063139,230.0902737,168.8486619,150.5358824,180.3945254,0.567647059,0.045116279,0,0.054186047,0.069302326,0,0.03627907,0,0
sample_00317,16-05-23,317,317bC,Isolated,Blue,C,7.5,mixture,11.376,0.330697674,1910.5956,55.54056977,33.4275471,14.22076819,21.49878159,6.984514458,150.8495078,35.24780386,102.8732,56.56580583,0.5904,0.029767442,0,0,0,0,0.225581395,0.070465116,0.004883721
sample_00318,16-05-23,318,318bC,Isolated,Blue,C,22.5,mixture,10.416,0.302790698,6134.9724,178.3422209,65.32953446,51.7507636,30.7523684,15.39331233,350.1954204,302.8020075,282.5647368,322.0398713,0.497894737,0.026511628,0,0,0.06,0.069767442,0.107674419,0.038837209,0
sample_00319,16-05-23,319,319bC,Isolated,Blue,C,7.5,mixture,26.872,0.781162791,11578.464,336.5832558,41.85727002,33.11195019,25.07602979,14.28600495,158.0656663,105.285271,82.71772152,118.4222362,0.566708861,0.124186047,0.027674419,0.07744186,0.008604651,0.035581395,0.367674419,0.125813953,0.014186047
sample_00320,16-05-23,320,320bC,Isolated,Blue,C,13,mixture,15.048,0.43744186,6706.3788,194.9528721,43.5028628,44.91692226,22.38138577,14.3498867,202.5834656,162.9474632,101.4833333,188.2936539,0.519487179,0.029069767,0,0,0.049767442,0.053023256,0.289767442,0.015813953,0
sample_00321,16-05-23,321,321bC,Isolated,Blue,C,7.5,mixture,16.528,0.480465116,10976.3424,319.0797209,58.98670005,50.4079034,28.88230673,16.56629026,192.6427908,151.2623413,120.8412121,154.0762716,0.460909091,0.005813953,0.062790698,0.063023256,0.055348837,0.028604651,0.201162791,0.06372093,0
sample_00322,16-05-23,322,322bC,Isolated,Blue,C,7.5,mixture,18.392,0.534651163,5069.628,147.372907,42.34435692,33.4395752,25.50055718,11.01482549,170.9831277,97.89200814,123.0728205,105.5944366,0.549487179,0.030465116,0,0,0.054883721,0,0.33255814,0.116744186,0
sample_00323,16-05-23,323,323bC,Isolated,Blue,C,45,mixture,3.736,0.108604651,2290.8096,66.59330233,63.47657667,36.7776931,32.4266401,12.10991743,235.2127629,296.5831331,161.2914286,298.7302282,0.661428571,0.055581395,0.005813953,0,0.023255814,0,0.023953488,0,0
sample_00324,16-05-23,324,324bC,Isolated,Blue,C,45,mixture,9.472,0.275348837,6152.4036,178.8489419,60.22569425,42.32571329,30.81147383,13.0803367,200.3760559,150.9529191,104.916,126.3422262,0.5795,0.132790698,0,0,0.037674419,0.029069767,0.070930233,0,0.004883721
sample_00325,16-05-23,325,325bD,Isolated,Blue,D,7.5,mixture,15.48,0.45,6733.9188,195.7534535,51.06790924,39.91940759,28.06010657,15.09039692,182.5247111,152.9360744,77.51740741,156.9640715,0.47,0.096976744,0,0.057906977,0.019069767,0.046511628,0.229534884,0,0
sample_00326,16-05-23,326,326bD,Isolated,Blue,D,7.5,mixture,13.752,0.399767442,14192.6256,412.5763256,77.71838986,74.87527627,31.15304249,17.6305641,148.4682159,49.30236767,72.62586207,66.73758282,0.477241379,0.058837209,0.118837209,0.087209302,0,0.007209302,0.12255814,0,0.005116279
sample_00327,16-05-23,327,327bD,Isolated,Blue,D,7.5,mixture,6.968,0.20255814,6688.6236,194.4367326,65.04331851,51.15137935,33.5870644,21.29065104,270.9876714,194.1010696,187.3888235,203.5638958,0.542941176,0.035813953,0,0.029069767,0.082325581,0,0.039767442,0.015581395,0
sample_00328,16-05-23,328,328bD,Isolated,Blue,D,7.5,mixture,12.272,0.356744186,11476.404,333.6163953,81.02731026,51.67531148,36.4287449,19.93419834,244.5559476,204.8563614,163.2415385,223.0537517,0.448846154,0.098372093,0.050697674,0.046046512,0.040930233,0.040697674,0.076744186,0.003255814,0
sample_00329,16-05-23,329,329bD,Isolated,Blue,D,7.5,mixture,15.28,0.444186047,12229.542,355.5099419,60.01479446,51.28318279,28.51482535,17.81270186,209.6460604,139.84991,116.9691892,159.7430002,0.416486486,0.138139535,0,0.116976744,0.032325581,0.021162791,0.135581395,0,0
sample_00330,16-05-23,330,330bD,Isolated,Blue,D,7.5,mixture,10.296,0.299302326,7810.7328,227.056186,62.70542357,52.47962775,30.36230801,17.17604468,225.5970039,222.2827536,141.3237037,242.7005549,0.605555556,0.130232558,0,0.029069767,0.019069767,0.019302326,0.097906977,0.00372093,0
sample_00331,16-05-23,331,331bD,Isolated,Blue,D,7.5,mixture,8.768,0.254883721,6345.1188,184.4511279,56.66866238,42.77033601,31.93619811,17.97344501,160.8860086,168.1298008,110.0068421,181.5211691,0.591578947,0.168139535,0,0,0,0.038139535,0.038372093,0.010232558,0
sample_00332,16-05-23,332,332bD,Isolated,Blue,D,13,mixture,8.712,0.253255814,7952.9364,231.1900116,85.18439772,43.46583656,39.61982032,16.84010342,266.2988523,178.1157292,178.7142857,173.9771564,0.59047619,0.107906977,0,0.029069767,0.048837209,0.044186047,0.014651163,0.008604651,0
sample_00333,16-05-23,333,333bD,Isolated,Blue,D,7.5,mixture,14.888,0.432790698,14473.566,420.7431977,86.67485181,48.88452209,41.22928799,18.66712712,292.5190458,218.8225614,224.1886667,198.9111544,0.423666667,0.160697674,0,0.072325581,0.123255814,0.029069767,0.041860465,0.005581395,0
sample_00334,16-05-23,334,334bD,Isolated,Blue,D,7.5,mixture,13.2,0.38372093,9699.2964,281.9562907,73.18881773,58.91782236,32.63966237,17.02569798,251.3147206,201.2863508,153.7296552,208.0236732,0.573793103,0.179534884,0.029069767,0,0.04744186,0,0.105348837,0.022325581,0
sample_00335,16-05-23,335,335bD,Isolated,Blue,D,13,mixture,20.488,0.595581395,20456.874,594.6765698,103.2489022,55.69287812,39.33187659,15.73683521,327.7912671,210.2934355,239.0432609,220.546595,0.641304348,0.125348837,0.054186047,0.029069767,0.188139535,0.095348837,0.096046512,0,0.00744186
sample_00336,16-05-23,336,336bD,Isolated,Blue,D,7.5,mixture,12.664,0.368139535,11380.3056,330.8228372,72.25772442,49.5353971,35.81662727,20.15978122,293.3028336,259.5577609,207.5448387,278.7695433,0.406451613,0.08255814,0.027906977,0.084883721,0.080232558,0,0.09255814,0,0
sample_00337,16-05-23,337,337bD,Isolated,Blue,D,7.5,mixture,15.992,0.464883721,16712.9892,485.8427093,92.50529497,50.05325246,40.39846314,18.20184117,414.6360138,300.2714349,321.0046,307.717633,0.571,0.07372093,0.004186047,0.058139535,0.246046512,0.012325581,0.056976744,0,0.013488372
sample_00338,16-05-23,338,338bD,Isolated,Blue,D,7.5,mixture,11.136,0.32372093,9829.5768,285.7435116,83.8135457,52.21152725,37.31845816,19.3390915,357.8653176,266.7024288,250.2786207,281.6068094,0.624482759,0.06,0,0.058139535,0.072325581,0.07255814,0.060697674,0,0
sample_00339,16-05-23,339,339bD,Isolated,Blue,D,13,mixture,6.848,0.199069767,6112.4544,177.6876279,81.94907905,58.08416725,35.0700665,15.45329477,202.7898993,121.436614,128.9463158,145.0758135,0.563157895,0.040232558,0.035116279,0.065116279,0.026511628,0,0.02744186,0,0.004651163
sample_00340,16-05-23,340,340bD,Isolated,Blue,D,7.5,mixture,11.232,0.326511628,9876.6216,287.111093,83.00165188,45.7798356,37.26439581,15.90555432,249.4419758,193.1841066,154.4027586,197.9202424,0.753448276,0.168837209,0,0.02,0.075581395,0.023953488,0.038139535,0,0
sample_00341,16-05-23,341,341bD,Isolated,Blue,D,13,mixture,12.304,0.357674419,7824.924,227.4687209,54.55682494,45.01261208,27.44132255,16.39225946,213.0672141,195.2877926,125.2096875,205.8369355,0.685625,0.116511628,0,0,0.081395349,0.032093023,0.127674419,0,0
sample_00342,16-05-23,342,342bD,Isolated,Blue,D,7.5,mixture,26.768,0.778139535,10970.2512,318.9026512,54.97042414,70.81437942,24.44678808,14.46638397,185.7941105,172.1697353,90.23692308,173.6052259,0.701923077,0.049302326,0.045813953,0.032325581,0.07,0,0.570232558,0.010465116,0
sample_00343,16-05-23,343,343bD,Isolated,Blue,D,7.5,mixture,11.232,0.326511628,8473.7664,246.3304186,66.63719169,57.3932901,30.03246317,18.99303993,262.7319297,201.0365683,189.2696429,227.7455353,0.627857143,0.045813953,0.036046512,0.033488372,0.048372093,0.022325581,0.11255814,0.027906977,0
sample_00344,16-05-23,344,344bD,Isolated,Blue,D,13,mixture,4.768,0.138604651,4221.882,122.7291279,56.5297014,61.08958547,26.21678093,20.77438219,282.0462329,286.8589174,177.58,308.8854434,0.476666667,0.029069767,0,0,0.026976744,0.029069767,0.053488372,0,0
sample_00345,16-05-23,345,345bD,Isolated,Blue,D,22.5,mixture,12.312,0.357906977,13246.1892,385.0636395,125.418719,75.95365126,42.73850138,13.11430995,305.0664079,269.3016047,231.6209524,260.5232218,0.515714286,0.076511628,0.060930233,0.087209302,0.094651163,0.011860465,0.026744186,0,0
sample_00346,16-05-23,346,346bD,Isolated,Blue,D,7.5,mixture,12.104,0.351860465,12508.7004,363.6250116,80.76778326,61.14716879,35.64312249,21.7256242,348.8411499,277.6373312,253.5115789,298.2229059,0.576052632,0.003953488,0.051627907,0.069767442,0.115348837,0,0.102325581,0.004651163,0.004186047
sample_00347,16-05-23,347,347bD,Isolated,Blue,D,22.5,mixture,9.608,0.279302326,7820.7444,227.3472209,75.59579694,50.32312368,33.71706596,18.12973314,341.9674553,256.1698784,233.4416667,280.4558456,0.562083333,0.036976744,0,0,0.166046512,0,0.07627907,0,0
sample_00348,16-05-23,348,348bD,Isolated,Blue,D,7.5,mixture,11.744,0.341395349,11368.8036,330.4884767,80.46589425,51.1948272,38.17977649,18.96061026,267.5422699,200.5799526,160.6119231,195.4014371,0.537692308,0.087209302,0,0.048604651,0.127209302,0.006511628,0.071860465,0,0
sample_00349,16-05-23,349,349bD,Isolated,Blue,D,7.5,mixture,16.28,0.473255814,9894.5388,287.6319419,47.87958055,48.28530139,24.22192746,18.24490038,244.8215954,240.1571034,132.1357143,263.2463053,0.54755102,0.009534884,0.03255814,0.087209302,0.034418605,0.034186047,0.275348837,0,0
sample_00350,16-05-23,350,350bD,Isolated,Blue,D,7.5,mixture,6.712,0.195116279,8548.8696,248.5136512,105.185691,47.35508936,46.90704527,16.5795584,446.3611257,294.8598994,352.9894737,315.2569522,0.501052632,0.032325581,0,0.024186047,0.094186047,0.02627907,0.018139535,0,0
sample_00351,16-05-23,351,351bD,Isolated,Blue,D,13,mixture,6.392,0.185813953,5825.9412,169.3587558,75.50836714,52.53713441,33.69702096,17.82017294,330.9178601,288.9099012,239.8211111,302.190189,0.58,0.044186047,0.026744186,0,0.047209302,0.026511628,0.041162791,0,0
sample_00352,16-05-23,352,352bD,Isolated,Blue,D,45,mixture,6.408,0.18627907,4727.3544,137.423093,72.43027647,36.20440114,35.57418519,11.51669358,180.5527166,189.0526996,139.4,201.8026045,0.430769231,0.135581395,0,0,0.029069767,0.013953488,0.007674419,0,0
sample_00353,16-05-23,353,353bD,Isolated,Blue,D,45,mixture,15.736,0.45744186,12505.266,363.5251744,85.49723131,41.64841535,37.8355527,13.9094713,236.4728492,234.9328536,175.3837838,230.9996704,0.520810811,0.274186047,0.021395349,0.030232558,0.063255814,0.028837209,0.035813953,0,0.00372093
sample_00354,16-05-23,354,354bD,Isolated,Blue,D,7.5,mixture,21.648,0.629302326,11979.1548,348.2312442,51.62809708,42.55854386,26.92312852,16.21794909,201.0973588,124.7387422,111.1281034,137.781604,0.548103448,0.065581395,0.014186047,0.112093023,0.092790698,0,0.293953488,0.050697674,0
sample_00355,16-05-23,355,355bD,Isolated,Blue,D,7.5,mixture,19.488,0.566511628,10251.8136,298.0178372,53.41024673,42.85055257,27.10652164,16.22444353,189.5979558,193.8131364,104.6742857,206.4429109,0.513392857,0.136046512,0.05,0.038139535,0.036511628,0.030232558,0.271395349,0,0.004186047
sample_00356,16-05-23,356,356bD,Isolated,Blue,D,13,mixture,7.2,0.209302326,6750.2808,196.229093,76.06576386,58.35911967,36.49463381,22.69885537,382.8650218,324.6106036,273.68,326.0632787,0.532727273,0.033953488,0,0.029069767,0.085581395,0,0.060697674,0,0
sample_00357,16-05-23,357,357bD,Isolated,Blue,D,13,mixture,13.92,0.404651163,11557.3068,335.9682209,86.19327346,51.28467085,39.90791774,17.01533524,388.1333128,314.68278,304.6360606,315.9805301,0.453030303,0.101395349,0.043023256,0.029069767,0.132790698,0.020930233,0.071627907,0.003023256,0.002790698
sample_00358,16-05-23,358,358bD,Isolated,Blue,D,22.5,mixture,7.032,0.204418605,7430.1948,215.9940349,98.78414705,42.23587631,45.63201119,12.96187915,392.0036682,281.5434139,298.6393333,269.1343908,0.561333333,0.028372093,0.055348837,0,0.063023256,0.054186047,0.003488372,0,0
sample_00359,16-05-23,359,359bD,Isolated,Blue,D,7.5,mixture,13.184,0.383255814,9547.8264,277.553093,69.84866443,41.10622299,33.93033255,16.00837022,200.5536694,164.2237228,121.7696296,161.4859713,0.694444444,0.19627907,0,0.029069767,0.067906977,0.042790698,0.044186047,0,0.003023256
sample_00360,16-05-23,360,360bD,Isolated,Blue,D,45,mixture,12.296,0.35744186,10353.9384,300.9865814,78.54859659,35.53167084,35.60636303,12.42406432,218.7701756,203.3253316,143.1034483,214.4114071,0.667586207,0.232325581,0.005116279,0.029069767,0.074418605,0,0.009534884,0,0.006976744
